Distance(km),Fuel Type,Location,Manufacturing Year,Price in INR,Make,Model
45000.0,  Diesel  ,   New Delhi  ,2015.0,120000.0,Hyundai,Creta (2015-2017) 1.6 CRDI SX OPTION
43898.0,CNG,NA,2012.0,340000.0,Hyundai,Accent CNG
43867.0,  Diesel  ,   Mumbai  ,2016.0,48500.0,Hyundai,Grand i10 (2013-2017) Magna
60402.0,  Diesel  ,   Navi Mumbai  ,2014.0,37500.0,Hyundai,Grand i10 (2013-2017) Era
76000.0,  Diesel  ,   Pune  ,2014.0,45500.0,Hyundai,Grand i10 (2013-2017) Era
61420.0,  Diesel  ,   Bangalore  ,2015.0,45000.0,Hyundai,Grand i10 (2013-2017) Asta Option 1.2
20831.0,  Petrol  ,   Bangalore  ,2015.0,57400.0,Hyundai,Grand i10 (2013-2017) Asta Option 1.2
37455.0,  Petrol  ,   Navi Mumbai  ,2014.0,43500.0,Hyundai,Grand i10 (2013-2017) Asta Option 1.2
58135.0,  Petrol  ,   New Delhi  ,2013.0,36000.0,Hyundai,Grand i10 (2013-2017) Asta Option 1.2
17191.0,  Petrol  ,   Bangalore  ,2015.0,59800.0,Hyundai,Grand i10 (2013-2017) Asta AT
35338.0,  Petrol  ,   Bangalore  ,2014.0,48400.0,Hyundai,Grand i10 (2013-2017) Asta AT
12032.0,  Petrol  ,   Bangalore  ,2015.0,61400.0,Hyundai,Grand i10 (2013-2017) Asta AT
13000.0,  Petrol  ,   Bangalore  ,2017.0,70000.0,Hyundai,Grand i10 (2013-2017) Asta AT
22326.0,  Diesel  ,   Bangalore  ,2016.0,57200.0,Hyundai,Grand i10 (2013-2017) Asta 1.1 CRDi (O)
48972.0,  Diesel  ,   Lucknow  ,2014.0,45000.0,Hyundai,Grand i10 (2013-2017) Asta 1.1 CRDi (O)
32000.0,  Diesel  ,   Bangalore  ,2013.0,62500.0,Hyundai,Grand i10 (2013-2017) Asta 1.1 CRDi
47408.0,  Diesel  ,   Mumbai  ,2015.0,54500.0,Hyundai,Grand i10 (2013-2017) Asta 1.1 CRDi
24000.0,  Petrol  ,   New Delhi  ,2015.0,41000.0,Hyundai,Grand i10 (2013-2017) 1.2 Kappa VTVT Sportz
15794.0,  Petrol  ,   Bangalore  ,2016.0,68500.0,Hyundai,Grand i10 (2013-2017) 1.2 Kappa VTVT Asta AT (O)
49267.0,  Petrol  ,   Bangalore  ,2014.0,50500.0,Hyundai,Grand i10 (2013-2017) 1.2 Kappa VTVT Asta AT (O)
13000.0,  Petrol  ,   Kolkata  ,2016.0,45000.0,Hyundai,Grand i10 (2013-2017) 1.2 Kappa VTVT Asta
33780.0,  Petrol  ,   New Delhi  ,2013.0,47000.0,Hyundai,Grand i10 (2013-2017) 1.2 Kappa VTVT Asta
31000.0,  Petrol  ,   Bangalore  ,2014.0,55000.0,Hyundai,Grand i10 (2013-2017) 1.2 Kappa VTVT Asta
68187.0,  Petrol  ,   Navi Mumbai  ,2014.0,38500.0,Hyundai,Grand i10 (2013-2017) 1.2 Kappa VTVT Asta
39222.0,  Diesel  ,   New Delhi  ,2013.0,49000.0,Hyundai,
23171.0,  LPG  ,   Bangalore  ,2014.0,39500.0,Hyundai,
30373.0,  LPG  ,   Bangalore  ,2012.0,32000.0,Hyundai,
54125.0,  Diesel  ,   New Delhi  ,2014.0,33500.0,Hyundai,Grand i10 (2013-2017) Magna
8011.0,  Petrol  ,   Mumbai  ,2016.0,44500.0,Hyundai,Grand i10 (2013-2017) Magna
64000.0,  Petrol  ,   Chennai  ,2014.0,38000.0,Hyundai,Grand i10 (2013-2017) Magna
37003.0,  Petrol  ,   Bangalore  ,2014.0,45500.0,Hyundai,Grand i10 (2013-2017) Magna
64242.0,  Petrol  ,   New Delhi  ,2010.0,15400.0,Hyundai,Accent (2009-2013) Executive
65797.0,  Petrol  ,   Bangalore  ,2010.0,25500.0,Hyundai,Accent (2009-2013) Executive
49823.0,  CNG  ,   Navi Mumbai  ,2009.0,17000.0,Hyundai,Accent (2009-2013) CNG
90412.0,  Petrol  ,   Bangalore  ,2007.0,18500.0,Hyundai,Accent (2006 – 2011) GLE
127080.0,  Petrol  ,   Ahmedabad  ,2002.0,12500.0,Hyundai,Accent (2003-2009) GLS
70000.0,  Petrol  ,   Bangalore  ,2008.0,25000.0,Hyundai,Accent (2003-2009) GLS
700000.0,  Petrol  ,   Faridabad  ,2004.0,800000000.0,Hyundai,Accent (2003-2009) GLS
108971.0,  Petrol  ,   Bangalore  ,2004.0,17500.0,Hyundai,Accent (2003-2009) GLE1
81753.0,  CNG  ,   New Delhi  ,2010.0,17500.0,Hyundai,Accent (2003-2009) GLE
79079.0,  Petrol  ,   Chennai  ,2009.0,19800.0,Hyundai,Accent (2003-2009) Executive
59430.0,  Petrol  ,   Bangalore  ,2011.0,37500.0,Hyundai,Accent (2003-2009) Executive
81000.0,  Petrol  ,   Faridabad  ,2012.0,25000.0,Hyundai,Accent (2003-2009) Executive
8500.0,  Diesel  ,   New Delhi  ,2017.0,135000.0,Hyundai,Creta (2015-2017) 1.6 CRDI SX
31484.0,  Petrol  ,   New Delhi  ,2010.0,22500.0,Hyundai,Accent (2003-2009) Executive
67894.0,Petrol,NA,2015.0,670000.0,Hyundai,4S Fluidic Verna 1....
20387.0,  Petrol  ,   Mumbai  ,2013.0,39500.0,Hyundai,Grand i10 (2013-2017) Sportz AT 1.2 kappa VTVT
34757.0,  Diesel  ,   Mumbai  ,2014.0,49500.0,Hyundai,Grand i10 (2013-2017) Sportz
44620.0,  Diesel  ,   Bangalore  ,2014.0,49500.0,Hyundai,Grand i10 (2013-2017) Sportz
53793.0,  Diesel  ,   Bangalore  ,2015.0,53400.0,Hyundai,Grand i10 (2013-2017) Sportz
20656.0,  Diesel  ,   Mumbai  ,2016.0,46300.0,Hyundai,Grand i10 (2013-2017) Sportz
22172.0,  Diesel  ,   Bangalore  ,2016.0,56000.0,Hyundai,Grand i10 (2013-2017) Sportz
41101.0,  Diesel  ,   Mumbai  ,2015.0,41300.0,Hyundai,Grand i10 (2013-2017) Sportz
45251.0,  Diesel  ,   New Delhi  ,2015.0,44000.0,Hyundai,Grand i10 (2013-2017) Sportz
47400.0,  Diesel  ,   Lucknow  ,2016.0,55000.0,Hyundai,Grand i10 (2013-2017) SportZ Edition CRDi
10000.0,  Petrol  ,   New Delhi  ,2017.0,55000.0,Hyundai,Grand i10 (2013-2017) Magna
32000.0,  Petrol  ,   New Delhi  ,2014.0,36000.0,Hyundai,Grand i10 (2013-2017) Magna
62556.0,  Petrol  ,   Bangalore  ,2010.0,29000.0,Hyundai,Accent (2003-2009) Executive
35000.0,  Diesel  ,   Bangalore  ,2015.0,75000.0,Hyundai,Elite i20 Asta (O) 1.4
29700.0,  Petrol  ,   Gurgaon  ,2015.0,59000.0,Hyundai,Elite i20 Asta 1.2
14591.0,  Petrol  ,   Ghaziabad  ,2014.0,53000.0,Hyundai,Elite i20 Asta 1.2
52514.0,  Petrol  ,   New Delhi  ,2015.0,49500.0,Hyundai,Elite i20 (2014-2018) Magna (O)
45000.0,  Diesel  ,   Jalandhar  ,2014.0,62500.0,Hyundai,Elite i20 (2014-2018) Asta 1.4 CRDI
9950.0,  Petrol  ,   Mumbai  ,2015.0,64000.0,Hyundai,Elite i20 (2014-2018) Asta 1.2
36790.0,  Petrol  ,   New Delhi  ,2015.0,54500.0,Hyundai,Elite i20 (2014-2018) Asta (O) 1.2
19966.0,  Petrol  ,   Bangalore  ,2015.0,60500.0,Hyundai,Elite i20 (2014-2018) 1.2 Kappa VTVT Sportz
64477.0,  Petrol  ,   Mumbai  ,2014.0,54400.0,Hyundai,Elite i20 (2014-2018) 1.2 Kappa VTVT Sportz
19049.0,  Petrol  ,   Navi Mumbai  ,2016.0,58500.0,Hyundai,Elite i20 (2014-2018) 1.2 Kappa VTVT Sportz
35659.0,  Petrol  ,   New Delhi  ,2015.0,55000.0,Hyundai,Elite i20 (2014-2018) 1.2 Kappa VTVT Sportz
75000.0,  Petrol  ,   Bangalore  ,2017.0,75000.0,Hyundai,Elite i20 (2014-2018) 1.2 Kappa VTVT Sportz
9412.0,  Petrol  ,   New Delhi  ,2017.0,64500.0,Hyundai,Elite i20 (2014-2018) 1.2 Kappa VTVT Sportz
23663.0,  Petrol  ,   New Delhi  ,2015.0,51500.0,Hyundai,Elite i20 (2014-2018) 1.2 Kappa VTVT Sportz
24807.0,  Diesel  ,   New Delhi  ,2015.0,69000.0,Hyundai,Elite i20 (2014-2015) Sportz 1.4
14000.0,  Petrol  ,   Bangalore  ,2014.0,57500.0,Hyundai,Elite i20 (2014-2015) Sportz 1.2
3000.0,  Petrol  ,   Bangalore  ,2015.0,67500.0,Hyundai,Elite i20 (2014-2015) Sportz 1.2
13000.0,  Petrol  ,   Bangalore  ,2016.0,70000.0,Hyundai,Elite i20 (2014-2015) Sportz 1.2
36000.0,  Petrol  ,   New Delhi  ,2014.0,54000.0,Hyundai,Elite i20 (2014-2015) Sportz 1.2
51081.0,  Petrol  ,   New Delhi  ,2015.0,51500.0,Hyundai,Elite i20 (2014-2015) Magna 1.2
15000.0,  Diesel  ,   Bangalore  ,2015.0,80000.0,Hyundai,Elite i20 (2014-2015) Asta 1.4 CRDI (O)
7000.0,  Diesel  ,   Bangalore  ,2015.0,85000.0,Hyundai,Elite i20 (2014-2015) Asta 1.4 CRDI
82816.0,  Diesel  ,   Bangalore  ,2014.0,61600.0,Hyundai,Elite i20 (2014-2015) Asta 1.4 CRDI
24301.0,  Petrol  ,   New Delhi  ,2014.0,57500.0,Hyundai,Elite i20 (2014-2015) Asta 1.2 (O)
69000.0,  Petrol  ,   New Delhi  ,2015.0,58500.0,Hyundai,Elite i20 (2014-2015) Asta 1.2 (O)
25000.0,  Petrol  ,   Bangalore  ,2015.0,67500.0,Hyundai,Elite i20 (2014-2015) Asta 1.2
17683.0,  Petrol  ,   Bangalore  ,2017.0,85000.0,Hyundai,Elite i20 (2014-2015) Asta 1.2
10000.0,  Diesel  ,   Bangalore  ,2016.0,77500.0,Hyundai,Elite i20 Sportz Special Edition 1.4
44832.0,  Petrol  ,   New Delhi  ,2015.0,50100.0,Hyundai,Elite i20 (2014-2018) Magna 1.2 Executive
19881.0,  Petrol  ,   Bangalore  ,2017.0,64100.0,Hyundai,Elite i20 (2014-2018) Sportz Special Edition 1.2
11201.0,  Petrol  ,   Bangalore  ,2017.0,69500.0,Hyundai,Elite i20 (2016-2017) Magna 1.2
11177.0,  Petrol  ,   Mumbai  ,2016.0,58500.0,Hyundai,Elite i20 (2016-2017) Magna 1.2
8692.0,  Diesel  ,   Bangalore  ,2018.0,81199.0,Hyundai,Elite i20 Magna Executive 1.4 CRDI
29000.0,Diesel,NA,2017.0,650000.0,Hyundai,Elite i20 Magna Exe...
29000.0,Diesel,NA,2017.0,650000.0,Hyundai,Elite i20 Magna Exe...
29000.0,Diesel,NA,2017.0,650000.0,Hyundai,Elite i20 Magna Exe...
29000.0,Diesel,NA,2017.0,650000.0,Hyundai,Elite i20 Magna Exe...
35000.0,Petrol,NA,2017.0,590000.0,Hyundai,Elite i20 Magna Exe...
29000.0,Diesel,NA,2017.0,650000.0,Hyundai,Elite i20 Magna Exe...
62000.0,Diesel,NA,2016.0,780000.0,Hyundai,Elite i20 1.4 U2 CR...
92598.0,Diesel,NA,2016.0,730000.0,Hyundai,Elite i20 1.4 U2 CR...
14679.0,Diesel,NA,2017.0,825000.0,Hyundai,Elite i20 1.4 U2 CR...
139000.0,Diesel,NA,2014.0,630000.0,Hyundai,Elite i20 1.4 U2 CR...
139000.0,Diesel,NA,2014.0,630000.0,Hyundai,Elite i20 1.4 U2 CR...
14000.0,  Petrol  ,   Bangalore  ,2014.0,57500.0,Hyundai,Elite i20 Sportz AT
139000.0,Diesel,NA,2014.0,630000.0,Hyundai,Elite i20 1.4 U2 CR...
62000.0,Diesel,NA,2016.0,780000.0,Hyundai,Elite i20 1.4 U2 CR...
62000.0,Diesel,NA,2016.0,780000.0,Hyundai,Elite i20 1.4 U2 CR...
108824.0,Diesel,NA,2016.0,650000.0,Hyundai,Elite i20 1.4 U2 CR...
65000.0,Diesel,NA,2015.0,550000.0,Hyundai,Elite i20 1.4 U2 CR...
49060.0,Petrol,NA,2015.0,525000.0,Hyundai,Elite i20 1.2 Kappa...
18269.0,Petrol,NA,2017.0,735000.0,Hyundai,Elite i20 1.2 Kappa...
6800.0,Petrol,NA,2017.0,645000.0,Hyundai,Elite i20 1.2 Kappa...
6800.0,Petrol,NA,2017.0,645000.0,Hyundai,Elite i20 1.2 Kappa...
42000.0,Petrol,NA,2016.0,530000.0,Hyundai,Elite i20 1.2 Kappa...
31348.0,Petrol,NA,2016.0,685000.0,Hyundai,Elite i20 1.2 Kappa...
34223.0,  Petrol  ,   New Delhi  ,2016.0,57500.0,Hyundai,Elite i20 (2016-2017) Sportz 1.2
27000.0,  Diesel  ,   Ghaziabad  ,2016.0,67500.0,Hyundai,Elite i20 (2016-2017) Magna 1.4 CRDI
139000.0,Diesel,NA,2014.0,630000.0,Hyundai,Elite i20 1.4 U2 CR...
32000.0,  Petrol  ,   New Delhi  ,2014.0,51000.0,Hyundai,Elite i20 Sportz 1.4 (O)
42456.0,  Diesel  ,   New Delhi  ,2015.0,62500.0,Hyundai,Elite i20 Sportz 1.4
72500.0,  Diesel  ,   Jammu  ,2014.0,58000.0,Hyundai,Elite i20 Sportz 1.4
23500.0,  Diesel  ,   New Delhi  ,2016.0,70000.0,Hyundai,Elite i20 Magna
9000.0,  Diesel  ,   Bangalore  ,2015.0,67500.0,Hyundai,Elite i20 Asta 1.4 CRDI Dual Tone
35000.0,  Diesel  ,   Bangalore  ,2015.0,75000.0,Hyundai,Elite i20 Asta 1.4 CRDI Dual Tone
24532.0,  Diesel  ,   New Delhi  ,2016.0,72500.0,Hyundai,Elite i20 Asta 1.4 CRDI
18687.0,  Diesel  ,   New Delhi  ,2015.0,72500.0,Hyundai,Elite i20 Asta 1.4 CRDI
35347.0,  Diesel  ,   Bangalore  ,2015.0,80000.0,Hyundai,Elite i20 Asta 1.4 CRDI
48950.0,  Diesel  ,   Noida  ,2015.0,65000.0,Hyundai,Elite i20 Asta 1.4 CRDI
29000.0,  Diesel  ,   Bangalore  ,2014.0,77500.0,Hyundai,Elite i20 Asta 1.4 CRDI
7000.0,  Diesel  ,   Bangalore  ,2015.0,85000.0,Hyundai,Elite i20 Asta 1.4 CRDI
15000.0,  Diesel  ,   Bangalore  ,2015.0,80000.0,Hyundai,Elite i20 Asta 1.4 CRDI
35347.0,  Diesel  ,   Bangalore  ,2015.0,80000.0,Hyundai,Elite i20 Asta 1.4 CRDI
48950.0,  Diesel  ,   Noida  ,2015.0,65000.0,Hyundai,Elite i20 Asta 1.4 CRDI
72132.0,  Diesel  ,   New Delhi  ,2014.0,52000.0,Hyundai,Elite i20 Magna (O) CRDI
29000.0,  Diesel  ,   Bangalore  ,2014.0,77500.0,Hyundai,Elite i20 Asta 1.4 CRDI
15000.0,  Diesel  ,   Bangalore  ,2015.0,80000.0,Hyundai,Elite i20 Asta 1.4 CRDI
22596.0,  Diesel  ,   New Delhi  ,2014.0,65000.0,Hyundai,Elite i20 Asta 1.4 CRDI
23580.0,  Diesel  ,   New Delhi  ,2015.0,63000.0,Hyundai,Elite i20 Asta 1.4 CRDI
17683.0,  Petrol  ,   Bangalore  ,2015.0,85000.0,Hyundai,Elite i20 Asta 1.2
21796.0,  Petrol  ,   New Delhi  ,2015.0,59000.0,Hyundai,Elite i20 Asta 1.2
3500.0,  Petrol  ,   Bangalore  ,2016.0,80000.0,Hyundai,Elite i20 Asta 1.2
21815.0,  Petrol  ,   Ghaziabad  ,2014.0,55000.0,Hyundai,Elite i20 Asta 1.2
14796.0,  Petrol  ,   Mumbai  ,2014.0,59500.0,Hyundai,Elite i20 Asta 1.2
6129.0,  Petrol  ,   Faridabad  ,2015.0,58000.0,Hyundai,Elite i20 Asta 1.2
35959.0,  Petrol  ,   Faridabad  ,2015.0,60000.0,Hyundai,Elite i20 Asta 1.2
34212.0,  Petrol  ,   Gurgaon  ,2015.0,57500.0,Hyundai,Elite i20 Asta 1.2
10626.0,  Petrol  ,   Gurgaon  ,2017.0,69500.0,Hyundai,Elite i20 Asta 1.2
22596.0,  Diesel  ,   New Delhi  ,2014.0,65000.0,Hyundai,Elite i20 Asta 1.4 CRDI
22459.0,  Diesel  ,   New Delhi  ,2014.0,41000.0,Hyundai,Grand i10 1.2 CRDi Magna
40182.0,  Petrol  ,   New Delhi  ,2015.0,47000.0,Hyundai,Elite i20 Magna 1.2
52690.0,  Diesel  ,   New Delhi  ,2015.0,55000.0,Hyundai,Elite i20 Magna 1.4 CRDI Executive
39022.0,  Diesel  ,   Gurgaon  ,2015.0,62500.0,Hyundai,Elite i20 Sportz 1.4
28393.0,  Petrol  ,   New Delhi  ,2015.0,54500.0,Hyundai,Elite i20 Sportz 1.2 (O)
17040.0,  Petrol  ,   Faridabad  ,2015.0,53000.0,Hyundai,Elite i20 Sportz 1.2 (O)
25546.0,  Petrol  ,   New Delhi  ,2015.0,52500.0,Hyundai,Elite i20 Sportz 1.2
21000.0,  Petrol  ,   Bangalore  ,2015.0,77500.0,Hyundai,Elite i20 Sportz 1.2
19021.0,  Petrol  ,   New Delhi  ,2017.0,60000.0,Hyundai,Elite i20 Sportz 1.2
15000.0,  Petrol  ,   New Delhi  ,2015.0,57500.0,Hyundai,Elite i20 Sportz 1.2
26303.0,  Petrol  ,   New Delhi  ,2015.0,55000.0,Hyundai,Elite i20 Sportz 1.2
32450.0,  Petrol  ,   New Delhi  ,2016.0,59000.0,Hyundai,Elite i20 Sportz 1.2
20241.0,  Petrol  ,   New Delhi  ,2015.0,56000.0,Hyundai,Elite i20 Sportz 1.2
22000.0,  Petrol  ,   Gurgaon  ,2015.0,56000.0,Hyundai,Elite i20 Sportz 1.2
2754.0,  Petrol  ,   New Delhi  ,2017.0,65000.0,Hyundai,Elite i20 Sportz 1.2
17600.0,  Petrol  ,   New Delhi  ,2016.0,50000.0,Hyundai,Elite i20 Magna 1.2
38446.0,  Petrol  ,   New Delhi  ,2015.0,52000.0,Hyundai,Elite i20 Sportz 1.2
13000.0,  Petrol  ,   Bangalore  ,2016.0,70000.0,Hyundai,Elite i20 Sportz 1.2
11810.0,  Petrol  ,   New Delhi  ,2016.0,63000.0,Hyundai,Elite i20 Sportz 1.2
8696.0,  Petrol  ,   New Delhi  ,2016.0,56500.0,Hyundai,Elite i20 Sportz 1.2
3000.0,  Petrol  ,   Bangalore  ,2015.0,67500.0,Hyundai,Elite i20 Sportz 1.2
22881.0,  Petrol  ,   Ghaziabad  ,2015.0,54500.0,Hyundai,Elite i20 Sportz 1.2
32457.0,  Petrol  ,   New Delhi  ,2014.0,50000.0,Hyundai,Elite i20 Sportz 1.2
13188.0,  Petrol  ,   New Delhi  ,2016.0,56500.0,Hyundai,Elite i20 Sportz 1.2
69000.0,  Petrol  ,   New Delhi  ,2015.0,50000.0,Hyundai,Elite i20 Sportz 1.2
7478.0,  Petrol  ,   New Delhi  ,2015.0,60000.0,Hyundai,Elite i20 Sportz 1.2
25546.0,  Petrol  ,   New Delhi  ,2015.0,52500.0,Hyundai,Elite i20 Sportz 1.2
17105.0,  Petrol  ,   Gurgaon  ,2015.0,55500.0,Hyundai,Elite i20 Sportz 1.2
5232.0,  Petrol  ,   Gurgaon  ,2016.0,59000.0,Hyundai,Elite i20 Sportz 1.2
13188.0,  Petrol  ,   New Delhi  ,2016.0,56500.0,Hyundai,Elite i20 Sportz 1.2
2000.0,  Diesel  ,   Bangalore  ,2016.0,52500.0,Hyundai,Grand i10 1.2 CRDi Magna
31048.0,  Petrol  ,   New Delhi  ,2015.0,27500.0,Hyundai,Eon Era +
5863.0,  Diesel  ,   New Delhi  ,2017.0,54400.0,Hyundai,Grand i10 1.2 CRDi Magna
128000.0,Petrol,NA,2005.0,140000.0,Hyundai,Santro Xing GL
128000.0,Petrol,NA,2005.0,140000.0,Hyundai,Santro Xing GL
60000.0,  Petrol  ,   New Delhi  ,2007.0,11000.0,Hyundai,Santro Xing (2008-2015) Xing GL
33169.0,  Petrol  ,   Bangalore  ,2010.0,29000.0,Hyundai,Santro Xing (2008-2015) Xing GL
47017.0,  Petrol  ,   Bangalore  ,2011.0,24500.0,Hyundai,Santro Xing (2008-2015) Xing GL
132000.0,  Petrol  ,   New Delhi  ,2005.0,11000.0,Hyundai,Santro Xing (2008-2015) XP
50125.0,  Petrol  ,   Bangalore  ,2005.0,18500.0,Hyundai,Santro Xing (2008-2015) XP
72989.0,  Petrol  ,   Kolkata  ,2004.0,650000000.0,Hyundai,Santro Xing (2008-2015) XP
72121.0,  Petrol  ,   Bangalore  ,2005.0,25000.0,Hyundai,Santro Xing (2008-2015) XO
41247.0,  Petrol  ,   Bangalore  ,2007.0,27500.0,Hyundai,Santro Xing (2008-2015) XL AT
58000.0,  Petrol  ,   New Delhi  ,2006.0,12000.0,Hyundai,Santro Xing (2008-2015) XL
75395.0,  Petrol  ,   Navi Mumbai  ,2007.0,13000.0,Hyundai,Santro Xing (2008-2015) XL
31671.0,  Petrol  ,   Navi Mumbai  ,2007.0,13000.0,Hyundai,Santro Xing (2008-2015) XL
58000.0,  Petrol  ,   New Delhi  ,2006.0,12000.0,Hyundai,Santro Xing (2008-2015) XL
79154.0,  Petrol  ,   Bangalore  ,2007.0,18500.0,Hyundai,Santro Xing (2008-2015) XL
61000.0,  Petrol  ,   New Delhi  ,2006.0,12500.0,Hyundai,Santro Xing (2008-2015) XL
85200.0,  Petrol  ,   Bangalore  ,2005.0,18500.0,Hyundai,Santro Xing (2008-2015) XG
56341.0,  Petrol  ,   Belgaum  ,2003.0,15000.0,Hyundai,Santro Xing (2008-2015) XG
60000.0,  Petrol  ,   New Delhi  ,2005.0,12500.0,Hyundai,Santro Xing (2008-2015) XG
142894.0,  Petrol  ,   Bangalore  ,2003.0,17500.0,Hyundai,Santro Xing (2008-2015) XG
61054.0,  CNG  ,   Jammu  ,2009.0,19500.0,Hyundai,Santro Xing (2008-2015) GLS LPG
73848.0,  LPG  ,   Bangalore  ,2010.0,26800.0,Hyundai,Santro Xing (2008-2015) GLS LPG
72861.0,  CNG  ,   Chikmagalur  ,2009.0,21000.0,Hyundai,Santro Xing (2008-2015) GLS LPG
85000.0,  LPG  ,   Gurgaon  ,2012.0,20500.0,Hyundai,Santro Xing (2008-2015) GLS LPG
60224.0,  CNG  ,   Malappuram  ,2010.0,22000.0,Hyundai,Santro Xing (2008-2015) GLS (CNG)
107000.0,Petrol,NA,2008.0,150000.0,Hyundai,Santro Xing GL
107000.0,Petrol,NA,2008.0,150000.0,Hyundai,Santro Xing GL
107000.0,Petrol,NA,2008.0,150000.0,Hyundai,Santro Xing GL
107000.0,Petrol,NA,2008.0,150000.0,Hyundai,Santro Xing GL
100000.0,  Petrol  ,   Noida  ,2006.0,25000.0,Hyundai,Sonata Embera (2005-2009) MT(Leather)
94258.0,  Petrol  ,   Bangalore  ,2005.0,34500.0,Hyundai,Sonata Embera (2005-2009) AT(Leather)
35983.0,  Petrol  ,   Mumbai  ,2012.0,62500.0,Hyundai,Sonata (2011-2015) 2.4 GDi MT
52410.0,  Petrol  ,   Navi Mumbai  ,2014.0,85000.0,Hyundai,Sonata (2011-2015) 2.4 GDi MT
38770.0,  Petrol  ,   New Delhi  ,2014.0,135000.0,Hyundai,Sonata (2011-2015) 2.4 GDi AT
19000.0,  Petrol  ,   New Delhi  ,2014.0,135000.0,Hyundai,Sonata (2011-2015) 2.4 GDi AT
28000.0,  Petrol  ,   Visakhapatnam  ,2015.0,120000.0,Hyundai,Sonata (2001-2005) GLS
31358.0,Petrol,NA,2005.0,185000.0,Hyundai,Santro Xing XP
68159.0,Petrol,NA,2006.0,170000.0,Hyundai,Santro Xing XO eRLX...
68437.0,Petrol,NA,2007.0,110000.0,Hyundai,Santro Xing XL eRLX...
68437.0,Petrol,NA,2007.0,110000.0,Hyundai,Santro Xing XL eRLX...
68437.0,Petrol,NA,2007.0,110000.0,Hyundai,Santro Xing XL eRLX...
23605.0,    ,   Faridabad  ,2014.0,31000.0,Hyundai,Santro Xing (2008-2015) GLS (CNG)
68437.0,Petrol,NA,2007.0,110000.0,Hyundai,Santro Xing XL eRLX...
76648.0,Petrol,NA,2007.0,230000.0,Hyundai,Santro Xing XL eRLX...
47611.0,CNG,NA,2012.0,240000.0,Hyundai,Santro Xing GLS
649600.0,LPG,NA,2012.0,281000.0,Hyundai,Santro Xing GL Plus...
65000.0,Petrol,NA,2008.0,145000.0,Hyundai,Santro Xing GL Plus
107000.0,Petrol,NA,2008.0,150000.0,Hyundai,Santro Xing GL
72000.0,Petrol,NA,2008.0,140000.0,Hyundai,Santro Xing GL
72000.0,Petrol,NA,2008.0,140000.0,Hyundai,Santro Xing GL
72000.0,Petrol,NA,2008.0,140000.0,Hyundai,Santro Xing GL
107000.0,Petrol,NA,2008.0,150000.0,Hyundai,Santro Xing GL
128000.0,Petrol,NA,2005.0,140000.0,Hyundai,Santro Xing GL
128000.0,Petrol,NA,2005.0,140000.0,Hyundai,Santro Xing GL
128000.0,Petrol,NA,2005.0,140000.0,Hyundai,Santro Xing GL
68437.0,Petrol,NA,2007.0,110000.0,Hyundai,Santro Xing XL eRLX...
100000.0,  Petrol  ,   Pune  ,2008.0,25500.0,Hyundai,Sonata Embera (2005-2009) MT(Leather)
59825.0,  CNG  ,   Bangalore  ,2009.0,29000.0,Hyundai,Santro Xing (2008-2015) GLS (CNG)
58000.0,  CNG  ,   New Delhi  ,2009.0,16000.0,Hyundai,Santro Xing (2008-2015) GLS (CNG)
29911.0,  Petrol  ,   Navi Mumbai  ,2010.0,17100.0,Hyundai,Santro Xing (2008-2015) GLS
32600.0,  Petrol  ,   Bangalore  ,2008.0,23100.0,Hyundai,Santro Xing (2008-2015) GLS
20110.0,  Petrol  ,   New Delhi  ,2011.0,22500.0,Hyundai,Santro Xing (2008-2015) GLS
23547.0,  Petrol  ,   New Delhi  ,2013.0,26500.0,Hyundai,Santro Xing (2008-2015) GLS
45647.0,  Petrol  ,   New Delhi  ,2010.0,20000.0,Hyundai,Santro Xing (2008-2015) GLS
60423.0,  Petrol  ,   Faridabad  ,2012.0,23000.0,Hyundai,Santro Xing (2008-2015) GLS
51858.0,  Petrol  ,   Mumbai  ,2008.0,19000.0,Hyundai,Santro Xing (2008-2015) GLS
56611.0,  LPG  ,   Bangalore  ,2009.0,25000.0,Hyundai,Santro Xing (2008-2015) GL Plus LPG Special Edition
59955.0,  LPG  ,   Lucknow  ,2011.0,17500.0,Hyundai,Santro Xing (2008-2015) GL Plus LPG
27805.0,  Petrol  ,   New Delhi  ,2014.0,29000.0,Hyundai,Santro Xing (2008-2015) GL Plus
31000.0,  Petrol  ,   New Delhi  ,2014.0,33000.0,Hyundai,Santro Xing (2008-2015) GL Plus
22710.0,  Petrol  ,   New Delhi  ,2014.0,30000.0,Hyundai,Santro Xing (2008-2015) GL Plus
53114.0,  Petrol  ,   Faridabad  ,2013.0,28500.0,Hyundai,Santro Xing (2008-2015) GL Plus
70619.0,  Petrol  ,   New Delhi  ,2014.0,27000.0,Hyundai,Santro Xing (2008-2015) GL Plus
18151.0,  Petrol  ,   New Delhi  ,2011.0,21000.0,Hyundai,Santro Xing (2008-2015) GL Plus
54013.0,  Petrol  ,   New Delhi  ,2011.0,21500.0,Hyundai,Santro Xing (2008-2015) GL Plus
34544.0,  Petrol  ,   New Delhi  ,2014.0,29000.0,Hyundai,Santro Xing (2008-2015) GL Plus
57006.0,  Petrol  ,   New Delhi  ,2011.0,21500.0,Hyundai,Santro Xing (2008-2015) GL Plus
